股票代码_Stkcd,日收益率_Dret,滞后一期收益,市盈率_PE,市净率_PB,市销率_PS,每股收益(摊薄)(元/股)_EPS,净资产收益率(摊薄)_ROE,每股营业利润(元/股)_OpPrfPS,每股净资产(元/股)_NAPS,每股营业收入_IncomePS
002302,-0.0394,0,61.46,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0,-0.0219,61.46,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0219,-0.0164,62.83,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0164,0.0104,63.88,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0104,-0.0279,63.22,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0279,0.0287,65.03,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0287,0.0079,63.22,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0079,-0.0113,62.72,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0113,-0.0154,63.44,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0154,0.0112,64.43,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0112,-0.006,63.71,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.006,-0.0119,64.1,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0119,0.0068,64.87,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0068,0.0209,64.43,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0209,0.0026,63.11,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0026,-0.0378,62.94,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0378,0.0128,65.42,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0128,0.0009,64.59,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0009,0.006,64.54,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.006,-0.034,64.15,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.034,-0.0098,66.41,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0098,0.0025,67.07,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0025,-0.041,66.9,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.041,0.0393,69.76,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0393,0.0016,67.12,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0016,0.0125,67.01,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0125,-0.0017,66.19,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0017,0.0075,66.3,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0075,0.0161,65.8,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0161,-0.0208,64.76,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0208,-0.018,66.13,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.018,-0.0293,67.34,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0293,0.0311,69.38,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0311,-0.0016,67.29,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0016,0.0234,67.4,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0234,0,65.86,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0,0.0248,65.86,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0248,0.0078,64.26,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0078,-0.0153,63.77,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0153,-0.0051,64.76,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0051,-0.0174,65.09,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0174,0.0025,66.24,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0025,-0.0196,66.08,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,-0.0196,0.0488,67.4,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,0.0488,0.0157,64.26,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,0.0157,-0.0807,63.27,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,-0.0807,0.0162,68.83,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,0.0162,-0.0238,67.73,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,-0.0238,-0.0461,69.38,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,-0.0461,-0.0343,72.74,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,-0.0343,-0.013,75.32,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,-0.013,0.0109,76.31,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,0.0109,-0.0094,75.49,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,-0.0094,0.0252,76.2,2.65,1.14,0.06,1.2604,0.12,4.99,6.47
002302,0.0252,0.0514,83.78,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0514,-0.0295,79.69,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0295,0.0015,82.11,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0015,-0.0038,81.98,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0038,0.0045,82.29,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0045,0.003,81.92,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.003,-0.0075,81.67,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0075,0.0833,82.29,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0833,-0.0347,75.97,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0347,-0.0238,78.7,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0238,0.0054,80.62,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0054,0.0023,80.18,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0023,-0.0242,80,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0242,-0.0156,81.98,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0156,0.026,83.28,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.026,-0.0165,81.18,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0165,-0.0513,82.54,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0513,-0.0028,87,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0028,0.0086,87.25,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0086,0.005,86.51,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.005,-0.0287,86.07,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0287,0.0236,88.62,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0236,-0.0057,86.57,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0057,0.0263,87.07,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0263,0.0435,84.83,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0435,0.0054,81.3,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0054,-0.0188,80.87,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,-0.0188,0.0598,82.42,2.16,0.91,0.06,1.2604,0.12,4.99,6.47
002302,0.0598,0.0008,77.76,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0008,-0.0211,77.7,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0211,-0.0567,79.38,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0567,-0.0376,84.15,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0376,0.0007,87.44,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0007,-0.0126,87.38,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0126,-0.009,88.49,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.009,0.0014,89.3,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0014,0.0035,89.18,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0035,0.0243,88.87,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0243,0.0204,86.76,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0204,-0.0492,85.02,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0492,0.0999,89.42,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0999,0.0331,81.3,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0331,-0.0216,78.7,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0216,-0.0061,80.43,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0061,0.0341,80.93,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0341,-0.0117,78.26,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0117,-0.0101,79.19,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0101,0.032,80,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.032,0.0804,77.52,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0804,0.0096,71.75,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0096,0.0026,71.07,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0026,-0.0138,70.88,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0138,0.007,71.87,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.007,-0.0237,71.38,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0237,-0.0224,73.11,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0224,0,74.79,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0,0.0469,74.79,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0469,0.1003,71.44,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.1003,0.0377,64.93,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0377,0.009,62.57,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.009,-0.0654,62.01,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0654,-0.0183,66.35,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0183,0.0158,67.59,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0158,-0.0037,66.54,2.16,0.91,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0037,0.0336,118.79,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0336,-0.0289,114.93,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0289,-0.0183,118.35,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0183,0.0028,120.55,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0028,-0.0136,120.22,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0136,0.0027,121.87,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0027,-0.0072,121.54,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0072,-0.0072,122.43,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0072,-0.0998,123.31,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0998,-0.032,136.99,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.032,-0.0236,141.51,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0236,-0.036,144.93,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.036,0.0015,150.33,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0015,-0.0152,150.11,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0152,0.0022,152.43,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0022,-0.015,152.1,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.015,0.0278,154.41,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0278,0.0126,150.99,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0126,-0.0174,149.12,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0174,-0.0199,151.76,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0199,0.0007,154.85,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0007,-0.0106,154.74,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0106,-0.0021,156.4,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0021,-0.0132,156.73,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0132,-0.0303,158.82,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0303,0.0547,163.79,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0547,-0.0174,155.29,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0174,0.0028,158.05,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0028,0.0099,157.61,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0099,0.0021,156.07,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0021,-0.0049,155.74,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0049,-0.0077,156.51,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0077,-0.0042,157.72,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0042,0.0028,158.38,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0028,-0.0165,157.94,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0165,-0.0082,160.59,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0082,0.0069,161.91,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0069,-0.0007,160.81,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0007,0.0062,160.92,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0062,0.0097,159.93,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0097,-0.0014,158.38,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0014,0.0098,158.6,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0098,0.0021,157.06,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0021,-0.026,156.73,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.026,-0.0095,160.92,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0095,0.0215,162.46,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,0.0215,-0.0062,159.04,3.17,1.31,-0.1,-1.9797,-0.09,4.9,2.38
002302,-0.0062,-0.0275,160.04,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,-0.0275,0.0013,164.56,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,0.0013,0.0068,164.34,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,0.0068,-0.0314,163.24,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,-0.0314,-0.0311,168.53,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,-0.0311,0.0375,173.93,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,0.0375,-0.0238,167.65,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,-0.0238,-0.0089,171.73,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,-0.0089,0.0064,173.27,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,0.0064,0.0143,172.17,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,0.0143,0.0267,169.74,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,0.0267,-0.0279,165.33,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,-0.0279,-0.0052,170.07,3.17,1.31,0.08,1.6782,0.16,4.99,11.82
002302,-0.0052,0.0006,184.96,3.51,1.92,0.08,1.6782,0.16,4.99,11.82
002302,0.0006,0.0124,184.84,3.51,1.92,0.1,2.2992,0.13,4.19,8.19
002302,0.0124,-0.0058,182.58,3.51,1.92,0.1,2.2992,0.13,4.19,8.19
002307,0.0357,-0.0476,127.53,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0476,0.012,133.91,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.012,0.0301,132.31,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0301,-0.0242,128.44,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0242,0.101,131.63,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.101,0.0038,119.56,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0038,-0.0169,119.1,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0169,-0.0019,121.15,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0019,-0.0448,121.38,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0448,-0.0346,127.07,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0346,-0.0318,131.63,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0318,0.0223,135.96,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0223,0.021,133,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.021,-0.0451,130.26,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0451,-0.0307,136.41,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0307,-0.008,140.74,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.008,0.0213,141.88,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0213,0.0357,138.92,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0357,0.1009,134.13,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.1009,-0.0663,121.84,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0663,-0.0121,130.49,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0121,0.0642,132.09,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0642,-0.0268,124.11,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0268,0.0163,127.53,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0163,0.0092,125.48,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0092,0.0074,124.34,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0074,-0.0018,123.43,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0018,-0.0018,123.66,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0018,0.0206,123.89,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0206,0.0152,121.38,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0152,0.0019,119.56,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0019,0.0058,119.33,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0058,0.0058,118.65,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0058,0.0444,117.97,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0444,-0.0139,112.96,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0139,0.0286,114.55,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0286,0.0124,111.36,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0124,-0.0511,109.99,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0511,-0.0991,115.92,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0991,-0.0157,128.67,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0157,-0.0069,130.72,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0069,-0.0086,131.63,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0086,0.0052,132.77,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0052,-0.0017,132.09,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0017,-0.0102,132.31,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0102,-0.0233,133.68,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0233,-0.0083,136.87,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0083,0.005,138.01,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.005,0.005,137.32,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.005,0.0118,136.64,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0118,-0.0198,135.05,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0198,0.01,137.78,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.01,0,136.41,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0,0.0034,136.41,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0034,0.0119,135.96,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0119,0.0051,89.8,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0051,0.0244,89.35,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0244,0,87.21,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0,0.0088,87.21,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0088,-0.0087,86.45,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0087,0.0088,87.21,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0088,-0.0257,86.45,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0257,-0.0085,88.74,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0085,0.0086,89.5,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0086,-0.0085,88.74,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0085,0.0155,89.5,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0155,0.007,88.13,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.007,0.0035,87.52,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0035,-0.0087,87.21,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0087,0.0158,87.98,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0158,-0.007,86.61,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.007,0.0088,87.21,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0088,0.0035,86.45,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0035,0.0089,86.15,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0089,-0.0018,85.39,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0018,-0.0018,85.54,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0018,-0.0018,85.69,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0018,-0.0225,85.84,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0225,-0.0017,87.82,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0017,0.0087,87.98,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0087,-0.0172,87.21,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0172,0.03,88.74,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.03,-0.0035,86.15,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0035,0.0107,86.45,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0107,-0.0175,85.54,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0175,0.0142,87.06,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0142,-0.0035,85.84,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0035,-0.0292,86.15,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0292,0.0542,88.74,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0542,-0.0195,84.17,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0195,0.0425,85.84,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0425,-0.0305,82.34,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0305,-0.0106,84.93,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0106,0.0071,85.84,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0071,-0.0244,85.24,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0244,0.007,87.37,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.007,0.0035,86.76,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0035,0.0035,86.45,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0035,-0.007,86.15,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.007,-0.0273,86.76,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0273,-0.0184,89.19,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,-0.0184,0.0102,90.87,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0102,0.0103,89.95,2.9,0.52,0.04,2.0229,0.07,2.05,7.43
002307,0.0103,-0.0152,89.04,2.9,0.52,0.02,1.1747,0.04,2.01,3.89
002307,-0.0152,0.0068,90.41,2.9,0.52,0.02,1.1747,0.04,2.01,3.89
002307,0.0068,0.0034,89.8,2.9,0.52,0.02,1.1747,0.04,2.01,3.89
002307,0.0034,-0.0084,89.5,2.9,0.52,0.02,1.1747,0.04,2.01,3.89
002307,-0.0084,-0.0215,90.26,2.9,0.52,0.02,1.1747,0.04,2.01,3.89
002307,-0.0215,-0.013,92.24,2.9,0.52,0.02,1.1747,0.04,2.01,3.89
002307,-0.013,-0.016,93.46,2.9,0.52,0.02,1.1747,0.04,2.01,3.89
